year,city,city_average_temp,global_average_temp,moving_city_average_temp,moving_global_average_temp
1886,Manila,25.43,7.95,26.0095238095238095,8.1204761904761905
1887,Manila,25.60,7.91,26.0000000000000000,8.1155813953488372
1888,Manila,26.31,8.09,26.0070454545454545,8.1150000000000000
1889,Manila,26.25,8.32,26.0124444444444444,8.1195555555555556
1890,Manila,25.94,7.97,26.0108695652173913,8.1163043478260870
1891,Manila,25.97,8.02,26.0100000000000000,8.1142553191489362
1892,Manila,25.75,8.07,26.0045833333333333,8.1133333333333333
1893,Manila,25.73,8.06,25.9989795918367347,8.1122448979591837
1894,Manila,25.87,8.16,25.9964000000000000,8.1132000000000000
1895,Manila,25.87,8.15,25.9939215686274510,8.1139215686274510
1896,Manila,26.03,8.21,25.9946153846153846,8.1157692307692308
1897,Manila,26.54,8.29,26.0049056603773585,8.1190566037735849
1898,Manila,26.19,8.18,26.0083333333333333,8.1201851851851852
1899,Manila,25.92,8.40,26.0067272727272727,8.1252727272727273
1900,Manila,26.21,8.50,26.0103571428571429,8.1319642857142857
1901,Manila,25.99,8.54,26.0100000000000000,8.1391228070175439
1902,Manila,26.15,8.30,26.0124137931034483,8.1418965517241379
1903,Manila,26.36,8.22,26.0183050847457627,8.1432203389830508
1904,Manila,25.78,8.09,26.0143333333333333,8.1423333333333333
1905,Manila,25.93,8.23,26.0129508196721311,8.1437704918032787
1906,Manila,26.13,8.38,26.0148387096774194,8.1475806451612903
1907,Manila,26.22,7.95,26.0180952380952381,8.1444444444444444
1908,Manila,26.28,8.19,26.0221875000000000,8.1451562500000000
1909,Manila,26.33,8.18,26.0269230769230769,8.1456923076923077
1910,Manila,26.24,8.22,26.0301515151515152,8.1468181818181818
1911,Manila,26.02,8.18,26.0300000000000000,8.1473134328358209
1912,Manila,26.56,8.17,26.0377941176470588,8.1476470588235294
1913,Manila,26.23,8.30,26.0405797101449275,8.1498550724637681
1914,Manila,26.52,8.59,26.0474285714285714,8.1561428571428571
1915,Manila,26.94,8.59,26.0600000000000000,8.1622535211267606
1916,Manila,26.24,8.23,26.0625000000000000,8.1631944444444444
1917,Manila,26.14,8.02,26.0635616438356164,8.1612328767123288
1918,Manila,25.83,8.13,26.0604054054054054,8.1608108108108108
1919,Manila,26.51,8.38,26.0664000000000000,8.1637333333333333
1920,Manila,26.34,8.36,26.0700000000000000,8.1663157894736842
1921,Manila,26.38,8.57,26.0740259740259740,8.1715584415584416
1922,Manila,26.51,8.41,26.0796153846153846,8.1746153846153846
1923,Manila,25.98,8.42,26.0783544303797468,8.1777215189873418
1924,Manila,26.34,8.51,26.0816250000000000,8.1818750000000000
1925,Manila,26.10,8.53,26.0818518518518519,8.1861728395061728
1926,Manila,26.35,8.73,26.0851219512195122,8.1928048780487805
1927,Manila,26.42,8.52,26.0891566265060241,8.1967469879518072
1928,Manila,26.34,8.63,26.0921428571428571,8.2019047619047619
1929,Manila,26.14,8.24,26.0927058823529412,8.2023529411764706
1930,Manila,26.37,8.63,26.0959302325581395,8.2073255813953488
1931,Manila,26.55,8.72,26.1011494252873563,8.2132183908045977
1932,Manila,26.19,8.71,26.1021590909090909,8.2188636363636364
1933,Manila,26.29,8.34,26.1042696629213483,8.2202247191011236
1934,Manila,25.85,8.63,26.1014444444444444,8.2247777777777778
1935,Manila,26.16,8.52,26.1020879120879121,8.2280219780219780
1936,Manila,26.39,8.55,26.1052173913043478,8.2315217391304348
1937,Manila,26.51,8.70,26.1095698924731183,8.2365591397849462
1938,Manila,26.46,8.86,26.1132978723404255,8.2431914893617021
1939,Manila,26.35,8.76,26.1157894736842105,8.2486315789473684
1940,Manila,26.49,8.76,26.1196875000000000,8.2539583333333333
1941,Manila,26.90,8.77,26.1277319587628866,8.2592783505154639
1942,Manila,26.55,8.73,26.1320408163265306,8.2640816326530612
1943,Manila,26.34,8.76,26.1341414141414141,8.2690909090909091
1944,Manila,26.42,8.85,26.1370000000000000,8.2749000000000000
1945,Manila,26.23,8.58,26.1379207920792079,8.2779207920792079
1946,Manila,26.76,8.68,26.1440196078431373,8.2818627450980392
1947,Manila,26.52,8.80,26.1476699029126214,8.2868932038834951
1948,Manila,26.39,8.75,26.1500000000000000,8.2913461538461538
1949,Manila,26.63,8.59,26.1545714285714286,8.2941904761904762
1950,Manila,26.61,8.37,26.1588679245283019,8.2949056603773585
1951,Manila,26.78,8.63,26.1646728971962617,8.2980373831775701
1952,Manila,26.94,8.64,26.1718518518518519,8.3012037037037037
1953,Manila,26.93,8.87,26.1788073394495413,8.3064220183486239
1954,Manila,26.90,8.56,26.1853636363636364,8.3087272727272727
1955,Manila,26.63,8.63,26.1893693693693694,8.3116216216216216
1956,Manila,26.69,8.28,26.1938392857142857,8.3113392857142857
1957,Manila,26.94,8.73,26.2004424778761062,8.3150442477876106
1958,Manila,26.90,8.77,26.2065789473684211,8.3190350877192982
1959,Manila,27.00,8.73,26.2134782608695652,8.3226086956521739
1960,Manila,26.91,8.58,26.2194827586206897,8.3248275862068966
1961,Manila,26.85,8.80,26.2248717948717949,8.3288888888888889
1962,Manila,26.79,8.75,26.2296610169491525,8.3324576271186441
1963,Manila,26.49,8.86,26.2318487394957983,8.3368907563025210
1964,Manila,26.83,8.41,26.2368333333333333,8.3375000000000000
1965,Manila,26.63,8.53,26.2400826446280992,8.3390909090909091
1966,Manila,27.06,8.60,26.2468032786885246,8.3412295081967213
1967,Manila,26.52,8.70,26.2490243902439024,8.3441463414634146
1968,Manila,26.66,8.52,26.2523387096774194,8.3455645161290323
1969,Manila,27.11,8.60,26.2592000000000000,8.3476000000000000
1970,Manila,27.11,8.70,26.2659523809523810,8.3503968253968254
1971,Manila,26.48,8.60,26.2676377952755906,8.3523622047244094
1972,Manila,26.73,8.50,26.2712500000000000,8.3535156250000000
1973,Manila,27.17,8.95,26.2782170542635659,8.3581395348837209
1974,Manila,26.72,8.47,26.2816153846153846,8.3590000000000000
1975,Manila,26.83,8.74,26.2858015267175573,8.3619083969465649
1976,Manila,26.53,8.35,26.2876515151515152,8.3618181818181818
1977,Manila,26.87,8.85,26.2920300751879699,8.3654887218045113
1978,Manila,26.55,8.69,26.2939552238805970,8.3679104477611940
1979,Manila,26.84,8.73,26.2980000000000000,8.3705925925925926
1980,Manila,27.02,8.98,26.3033088235294118,8.3750735294117647
1981,Manila,26.79,9.17,26.3068613138686131,8.3808759124087591
1982,Manila,26.77,8.64,26.3102173913043478,8.3827536231884058
1983,Manila,27.21,9.03,26.3166906474820144,8.3874100719424460
1984,Manila,26.77,8.69,26.3199285714285714,8.3895714285714286
1985,Manila,26.95,8.66,26.3243971631205674,8.3914893617021277
1986,Manila,26.79,8.83,26.3276760563380282,8.3945774647887324
1987,Manila,27.39,8.99,26.3351048951048951,8.3987412587412587
1988,Manila,27.42,9.20,26.3426388888888889,8.4043055555555556
1989,Manila,26.73,8.92,26.3453103448275862,8.4078620689655172
1990,Manila,26.85,9.23,26.3487671232876712,8.4134931506849315
1991,Manila,26.69,9.18,26.3510884353741497,8.4187074829931973
1992,Manila,26.72,8.84,26.3535810810810811,8.4215540540540541
1993,Manila,26.87,8.87,26.3570469798657718,8.4245637583892617
1994,Manila,26.89,9.04,26.3606000000000000,8.4286666666666667
1995,Manila,26.80,9.35,26.3635099337748344,8.4347682119205298
1996,Manila,26.95,9.04,26.3673684210526316,8.4387500000000000
1997,Manila,26.99,9.20,26.3714379084967320,8.4437254901960784
1998,Manila,27.80,9.52,26.3807142857142857,8.4507142857142857
1999,Manila,27.07,9.29,26.3851612903225806,8.4561290322580645
2000,Manila,27.02,9.20,26.3892307692307692,8.4608974358974359
2001,Manila,27.17,9.41,26.3942038216560510,8.4669426751592357
2002,Manila,27.10,9.57,26.3986708860759494,8.4739240506329114
2003,Manila,27.07,9.53,26.4028930817610063,8.4805660377358491
2004,Manila,27.09,9.32,26.4071875000000000,8.4858125000000000
2005,Manila,27.12,9.70,26.4116149068322981,8.4933540372670807
2006,Manila,27.23,9.53,26.4166666666666667,8.4997530864197531
2007,Manila,27.21,9.73,26.4215337423312883,8.5073006134969325
2008,Manila,26.94,9.43,26.4246951219512195,8.5129268292682927
2009,Manila,26.92,9.51,26.4276969696969697,8.5189696969696970
2010,Manila,27.49,9.70,26.4340963855421687,8.5260843373493976
2011,Manila,26.82,9.52,26.4364071856287425,8.5320359281437126
2012,Manila,27.34,9.51,26.4417857142857143,8.5378571428571429
2013,Manila,27.87,9.61,26.4502366863905325,8.5442011834319527
1750,Moscow,4.84,8.72,4.8400000000000000,8.7200000000000000
1751,Moscow,5.07,7.98,4.9550000000000000,8.3500000000000000
1752,Moscow,-2.08,5.78,2.6100000000000000,7.4933333333333333
1753,Moscow,3.87,8.39,2.9250000000000000,7.7175000000000000
1754,Moscow,4.07,8.47,3.1540000000000000,7.8680000000000000
1755,Moscow,3.99,8.36,3.2933333333333333,7.9500000000000000
1756,Moscow,4.51,8.85,3.4671428571428571,8.0785714285714286
1757,Moscow,4.66,9.02,3.6162500000000000,8.1962500000000000
1758,Moscow,2.22,6.74,3.4611111111111111,8.0344444444444444
1759,Moscow,3.45,7.99,3.4600000000000000,8.0300000000000000
1760,Moscow,2.41,7.19,3.3645454545454545,7.9536363636363636
1761,Moscow,4.14,8.77,3.4291666666666667,8.0216666666666667
1762,Moscow,4.10,8.61,3.4807692307692308,8.0669230769230769
1763,Moscow,2.91,7.50,3.4400000000000000,8.0264285714285714
1764,Moscow,4.35,8.40,3.5006666666666667,8.0513333333333333
1765,Moscow,4.30,8.25,3.5506250000000000,8.0637500000000000
1766,Moscow,4.23,8.41,3.5905882352941176,8.0841176470588235
1767,Moscow,4.05,8.22,3.6161111111111111,8.0916666666666667
1768,Moscow,2.72,6.78,3.5689473684210526,8.0226315789473684
1769,Moscow,3.85,7.69,3.5830000000000000,8.0060000000000000
1770,Moscow,3.97,7.69,3.6014285714285714,7.9909523809523810
1771,Moscow,3.23,7.85,3.5845454545454545,7.9845454545454545
1772,Moscow,3.93,8.19,3.5995652173913043,7.9934782608695652
1773,Moscow,4.79,8.22,3.6491666666666667,8.0029166666666667
1774,Moscow,4.47,8.77,3.6820000000000000,8.0336000000000000
1775,Moscow,5.29,9.18,3.7438461538461538,8.0776923076923077
1776,Moscow,4.16,8.30,3.7592592592592593,8.0859259259259259
1777,Moscow,3.78,8.26,3.7600000000000000,8.0921428571428571
1778,Moscow,4.26,8.54,3.7772413793103448,8.1075862068965517
1779,Moscow,4.99,8.98,3.8176666666666667,8.1366666666666667
1780,Moscow,3.90,9.43,3.8203225806451613,8.1783870967741935
1781,Moscow,3.92,8.10,3.8234375000000000,8.1759375000000000
1782,Moscow,3.33,7.90,3.8084848484848485,8.1675757575757576
1783,Moscow,3.89,7.68,3.8108823529411765,8.1532352941176471
1784,Moscow,3.85,7.86,3.8120000000000000,8.1448571428571429
1785,Moscow,2.65,7.36,3.7797222222222222,8.1230555555555556
1786,Moscow,3.38,8.26,3.7689189189189189,8.1267567567567568
1787,Moscow,4.14,8.03,3.7786842105263158,8.1242105263157895
1788,Moscow,3.31,8.45,3.7666666666666667,8.1325641025641026
1789,Moscow,4.60,8.33,3.7875000000000000,8.1375000000000000
1790,Moscow,3.78,7.98,3.7873170731707317,8.1336585365853659
1791,Moscow,4.80,8.23,3.8114285714285714,8.1359523809523810
1792,Moscow,3.85,8.09,3.8123255813953488,8.1348837209302326
1793,Moscow,4.32,8.23,3.8238636363636364,8.1370454545454545
1794,Moscow,4.99,8.53,3.8497777777777778,8.1457777777777778
1795,Moscow,4.05,8.35,3.8541304347826087,8.1502173913043478
1796,Moscow,4.11,8.27,3.8595744680851064,8.1527659574468085
1797,Moscow,5.19,8.51,3.8872916666666667,8.1602083333333333
1798,Moscow,4.59,8.67,3.9016326530612245,8.1706122448979592
1799,Moscow,3.35,8.51,3.8906000000000000,8.1774000000000000
1800,Moscow,3.80,8.48,3.8888235294117647,8.1833333333333333
1801,Moscow,4.74,8.59,3.9051923076923077,8.1911538461538462
1802,Moscow,4.48,8.58,3.9160377358490566,8.1984905660377358
1803,Moscow,3.35,8.50,3.9055555555555556,8.2040740740740741
1804,Moscow,3.92,8.84,3.9058181818181818,8.2156363636363636
1805,Moscow,3.65,8.56,3.9012500000000000,8.2217857142857143
1806,Moscow,4.18,8.43,3.9061403508771930,8.2254385964912281
1807,Moscow,4.15,8.28,3.9103448275862069,8.2263793103448276
1808,Moscow,3.21,7.63,3.8984745762711864,8.2162711864406780
1809,Moscow,1.90,7.08,3.8651666666666667,8.1973333333333333
1810,Moscow,2.09,6.92,3.8360655737704918,8.1763934426229508
1811,Moscow,3.21,6.86,3.8259677419354839,8.1551612903225806
1812,Moscow,2.40,7.05,3.8033333333333333,8.1376190476190476
1813,Moscow,3.45,7.74,3.7978125000000000,8.1314062500000000
1814,Moscow,2.79,7.59,3.7823076923076923,8.1230769230769231
1815,Moscow,2.82,7.24,3.7677272727272727,8.1096969696969697
1816,Moscow,3.23,6.94,3.7597014925373134,8.0922388059701493
1817,Moscow,3.17,6.98,3.7510294117647059,8.0758823529411765
1818,Moscow,4.11,7.83,3.7562318840579710,8.0723188405797101
1819,Moscow,3.39,7.37,3.7510000000000000,8.0622857142857143
1820,Moscow,3.12,7.62,3.7421126760563380,8.0560563380281690
1821,Moscow,3.88,8.09,3.7440277777777778,8.0565277777777778
1822,Moscow,5.01,8.19,3.7613698630136986,8.0583561643835616
1823,Moscow,3.99,7.72,3.7644594594594595,8.0537837837837838
1824,Moscow,4.98,8.55,3.7806666666666667,8.0604000000000000
1825,Moscow,3.60,8.39,3.7782894736842105,8.0647368421052632
1826,Moscow,4.84,8.36,3.7920779220779221,8.0685714285714286
1827,Moscow,4.37,8.81,3.7994871794871795,8.0780769230769231
1828,Moscow,2.78,8.17,3.7865822784810127,8.0792405063291139
1829,Moscow,2.45,7.94,3.7698750000000000,8.0775000000000000
1830,Moscow,3.64,8.52,3.7682716049382716,8.0829629629629630
1831,Moscow,3.50,7.64,3.7650000000000000,8.0775609756097561
1832,Moscow,2.62,7.45,3.7512048192771084,8.0700000000000000
1833,Moscow,3.93,8.01,3.7533333333333333,8.0692857142857143
1834,Moscow,3.86,8.15,3.7545882352941176,8.0702352941176471
1835,Moscow,2.89,7.39,3.7445348837209302,8.0623255813953488
1836,Moscow,4.03,7.70,3.7478160919540230,8.0581609195402299
1837,Moscow,2.97,7.38,3.7389772727272727,8.0504545454545455
1838,Moscow,2.85,7.51,3.7289887640449438,8.0443820224719101
1839,Moscow,3.49,7.63,3.7263333333333333,8.0397777777777778
1840,Moscow,2.46,7.80,3.7124175824175824,8.0371428571428571
1841,Moscow,4.46,7.69,3.7205434782608696,8.0333695652173913
1842,Moscow,3.51,8.02,3.7182795698924731,8.0332258064516129
1843,Moscow,4.81,8.17,3.7298936170212766,8.0346808510638298
1844,Moscow,3.00,7.65,3.7222105263157895,8.0306315789473684
1845,Moscow,2.93,7.85,3.7139583333333333,8.0287500000000000
1846,Moscow,3.76,8.55,3.7144329896907216,8.0341237113402062
1847,Moscow,4.02,8.09,3.7175510204081633,8.0346938775510204
1848,Moscow,4.44,7.98,3.7248484848484848,8.0341414141414141
1849,Moscow,3.18,7.98,3.7194000000000000,8.0336000000000000
1850,Moscow,3.53,7.90,3.7175247524752475,8.0322772277227723
1851,Moscow,4.52,8.18,3.7253921568627451,8.0337254901960784
1852,Moscow,3.05,8.10,3.7188349514563107,8.0343689320388350
1853,Moscow,3.87,8.04,3.7202884615384615,8.0344230769230769
1854,Moscow,4.36,8.21,3.7263809523809524,8.0360952380952381
1855,Moscow,3.44,8.11,3.7236792452830189,8.0367924528301887
1856,Moscow,3.08,8.00,3.7176635514018692,8.0364485981308411
1857,Moscow,3.81,7.76,3.7185185185185185,8.0338888888888889
1858,Moscow,3.88,8.10,3.7200000000000000,8.0344954128440367
1859,Moscow,4.99,8.25,3.7315454545454545,8.0364545454545455
1860,Moscow,3.66,7.96,3.7309009009009009,8.0357657657657658
1861,Moscow,3.25,7.85,3.7266071428571429,8.0341071428571429
1862,Moscow,1.58,7.56,3.7076106194690265,8.0299115044247788
1863,Moscow,5.41,8.11,3.7225438596491228,8.0306140350877193
1864,Moscow,3.21,7.98,3.7180869565217391,8.0301739130434783
1865,Moscow,3.27,8.18,3.7142241379310345,8.0314655172413793
1866,Moscow,4.31,8.29,3.7193162393162393,8.0336752136752137
1867,Moscow,2.29,8.44,3.7072033898305085,8.0371186440677966
1868,Moscow,3.78,8.25,3.7078151260504202,8.0389075630252101
1869,Moscow,5.04,8.43,3.7189166666666667,8.0421666666666667
1870,Moscow,2.67,8.20,3.7102479338842975,8.0434710743801653
1871,Moscow,2.25,8.12,3.6982786885245902,8.0440983606557377
1872,Moscow,5.08,8.19,3.7095121951219512,8.0452845528455285
1873,Moscow,4.13,8.35,3.7129032258064516,8.0477419354838710
1874,Moscow,4.36,8.43,3.7180800000000000,8.0508000000000000
1875,Moscow,1.50,7.86,3.7004761904761905,8.0492857142857143
1876,Moscow,3.02,8.08,3.6951181102362205,8.0495275590551181
1877,Moscow,3.13,8.54,3.6907031250000000,8.0533593750000000
1878,Moscow,5.13,8.83,3.7018604651162791,8.0593798449612403
1879,Moscow,3.56,8.17,3.7007692307692308,8.0602307692307692
1880,Moscow,3.24,8.12,3.6972519083969466,8.0606870229007634
1881,Moscow,2.84,8.27,3.6907575757575758,8.0622727272727273
1882,Moscow,4.96,8.13,3.7003007518796992,8.0627819548872180
1883,Moscow,4.03,7.98,3.7027611940298507,8.0621641791044776
1884,Moscow,3.34,7.77,3.7000740740740741,8.0600000000000000
1885,Moscow,4.00,7.92,3.7022794117647059,8.0589705882352941
1886,Moscow,3.99,7.95,3.7043795620437956,8.0581751824817518
1887,Moscow,4.43,7.91,3.7096376811594203,8.0571014492753623
1888,Moscow,2.26,8.09,3.6992086330935252,8.0573381294964029
1889,Moscow,3.57,8.32,3.6982857142857143,8.0592142857142857
1890,Moscow,4.63,7.97,3.7048936170212766,8.0585815602836879
1891,Moscow,3.97,8.02,3.7067605633802817,8.0583098591549296
1892,Moscow,3.31,8.07,3.7039860139860140,8.0583916083916084
1893,Moscow,2.60,8.06,3.6963194444444444,8.0584027777777778
1894,Moscow,4.01,8.16,3.6984827586206897,8.0591034482758621
1895,Moscow,3.66,8.15,3.6982191780821918,8.0597260273972603
1896,Moscow,3.44,8.21,3.6964625850340136,8.0607482993197279
1897,Moscow,4.49,8.29,3.7018243243243243,8.0622972972972973
1898,Moscow,4.04,8.18,3.7040939597315436,8.0630872483221477
1899,Moscow,3.76,8.40,3.7044666666666667,8.0653333333333333
1900,Moscow,3.27,8.50,3.7015894039735099,8.0682119205298013
1901,Moscow,4.57,8.54,3.7073026315789474,8.0713157894736842
1902,Moscow,2.67,8.30,3.7005228758169935,8.0728104575163399
1903,Moscow,5.24,8.22,3.7105194805194805,8.0737662337662338
1904,Moscow,3.31,8.09,3.7079354838709677,8.0738709677419355
1905,Moscow,4.54,8.23,3.7132692307692308,8.0748717948717949
1906,Moscow,5.06,8.38,3.7218471337579618,8.0768152866242038
1907,Moscow,2.39,7.95,3.7134177215189873,8.0760126582278481
1908,Moscow,2.56,8.19,3.7061635220125786,8.0767295597484277
1909,Moscow,3.76,8.18,3.7065000000000000,8.0773750000000000
1910,Moscow,5.03,8.22,3.7147204968944099,8.0782608695652174
1911,Moscow,3.39,8.18,3.7127160493827160,8.0788888888888889
1912,Moscow,3.14,8.17,3.7092024539877301,8.0794478527607362
1913,Moscow,4.82,8.30,3.7159756097560976,8.0807926829268293
1914,Moscow,4.57,8.59,3.7211515151515152,8.0838787878787879
1915,Moscow,3.52,8.59,3.7199397590361446,8.0869277108433735
1916,Moscow,4.07,8.23,3.7220359281437126,8.0877844311377246
1917,Moscow,3.28,8.02,3.7194047619047619,8.0873809523809524
1918,Moscow,4.05,8.13,3.7213609467455621,8.0876331360946746
1919,Moscow,3.19,8.38,3.7182352941176471,8.0893529411764706
1920,Moscow,4.64,8.36,3.7236257309941520,8.0909356725146199
1921,Moscow,4.33,8.57,3.7271511627906977,8.0937209302325581
1922,Moscow,4.01,8.41,3.7287861271676301,8.0955491329479769
1923,Moscow,3.94,8.42,3.7300000000000000,8.0974137931034483
1924,Moscow,3.67,8.51,3.7296571428571429,8.0997714285714286
1925,Moscow,5.39,8.53,3.7390909090909091,8.1022159090909091
1926,Moscow,3.37,8.73,3.7370056497175141,8.1057627118644068
1927,Moscow,3.50,8.52,3.7356741573033708,8.1080898876404494
1928,Moscow,3.30,8.63,3.7332402234636872,8.1110055865921788
1929,Moscow,3.01,8.24,3.7292222222222222,8.1117222222222222
1930,Moscow,4.55,8.63,3.7337569060773481,8.1145856353591160
1931,Moscow,3.28,8.72,3.7312637362637363,8.1179120879120879
1932,Moscow,5.10,8.71,3.7387431693989071,8.1211475409836066
1933,Moscow,2.72,8.34,3.7332065217391304,8.1223369565217391
1934,Moscow,5.26,8.63,3.7414594594594595,8.1250810810810811
1935,Moscow,4.56,8.52,3.7458602150537634,8.1272043010752688
1936,Moscow,5.36,8.55,3.7544919786096257,8.1294652406417112
1937,Moscow,5.16,8.70,3.7619680851063830,8.1325000000000000
1938,Moscow,5.92,8.86,3.7733862433862434,8.1363492063492063
1939,Moscow,4.63,8.76,3.7778947368421053,8.1396315789473684
1940,Moscow,3.16,8.76,3.7746596858638743,8.1428795811518325
1941,Moscow,1.67,8.77,3.7636979166666667,8.1461458333333333
1942,Moscow,2.09,8.73,3.7550259067357513,8.1491709844559585
1943,Moscow,4.63,8.76,3.7595360824742268,8.1523195876288660
1944,Moscow,4.76,8.85,3.7646666666666667,8.1558974358974359
1945,Moscow,2.94,8.58,3.7604591836734694,8.1580612244897959
1946,Moscow,4.09,8.68,3.7621319796954315,8.1607106598984772
1947,Moscow,3.77,8.80,3.7621717171717172,8.1639393939393939
1948,Moscow,4.78,8.75,3.7672864321608040,8.1668844221105528
1949,Moscow,5.27,8.59,3.7748000000000000,8.1690000000000000
1950,Moscow,3.93,8.37,3.7755721393034826,8.1700000000000000
1951,Moscow,3.99,8.63,3.7766336633663366,8.1722772277227723
1952,Moscow,4.21,8.64,3.7787684729064039,8.1745812807881773
1953,Moscow,4.00,8.87,3.7798529411764706,8.1779901960784314
1954,Moscow,4.04,8.56,3.7811219512195122,8.1798536585365854
1955,Moscow,3.71,8.63,3.7807766990291262,8.1820388349514563
1956,Moscow,2.45,8.28,3.7743478260869565,8.1825120772946860
1957,Moscow,5.38,8.73,3.7820673076923077,8.1851442307692308
1958,Moscow,3.89,8.77,3.7825837320574163,8.1879425837320574
1959,Moscow,4.30,8.73,3.7850476190476190,8.1905238095238095
1960,Moscow,4.50,8.58,3.7884360189573460,8.1923696682464455
1961,Moscow,5.28,8.80,3.7954716981132075,8.1952358490566038
1962,Moscow,4.54,8.75,3.7989671361502347,8.1978403755868545
1963,Moscow,3.17,8.86,3.7960280373831776,8.2009345794392523
1964,Moscow,4.42,8.41,3.7989302325581395,8.2019069767441860
1965,Moscow,3.35,8.53,3.7968518518518519,8.2034259259259259
1966,Moscow,4.81,8.60,3.8015207373271889,8.2052534562211982
1967,Moscow,4.55,8.70,3.8049541284403670,8.2075229357798165
1968,Moscow,3.58,8.52,3.8039269406392694,8.2089497716894977
1969,Moscow,2.47,8.60,3.7978636363636364,8.2107272727272727
1970,Moscow,4.27,8.70,3.8000000000000000,8.2129411764705882
1971,Moscow,4.37,8.60,3.8025675675675676,8.2146846846846847
1972,Moscow,5.27,8.50,3.8091479820627803,8.2159641255605381
1973,Moscow,4.48,8.95,3.8121428571428571,8.2192410714285714
1974,Moscow,5.45,8.47,3.8194222222222222,8.2203555555555556
1975,Moscow,6.01,8.74,3.8291150442477876,8.2226548672566372
1976,Moscow,2.65,8.35,3.8239207048458150,8.2232158590308370
1977,Moscow,4.43,8.85,3.8265789473684211,8.2259649122807018
1978,Moscow,3.21,8.69,3.8238864628820961,8.2279912663755459
1979,Moscow,4.37,8.73,3.8262608695652174,8.2301739130434783
1980,Moscow,3.41,8.98,3.8244588744588745,8.2334199134199134
1981,Moscow,5.67,9.17,3.8324137931034483,8.2374568965517241
1982,Moscow,4.75,8.64,3.8363519313304721,8.2391845493562232
1983,Moscow,5.65,9.03,3.8441025641025641,8.2425641025641026
1984,Moscow,4.42,8.69,3.8465531914893617,8.2444680851063830
1985,Moscow,3.30,8.66,3.8442372881355932,8.2462288135593220
1986,Moscow,4.19,8.83,3.8456962025316456,8.2486919831223629
1987,Moscow,2.49,8.99,3.8400000000000000,8.2518067226890756
1988,Moscow,4.89,9.20,3.8443933054393305,8.2557740585774059
1989,Moscow,6.63,8.92,3.8560000000000000,8.2585416666666667
1990,Moscow,5.81,9.23,3.8641078838174274,8.2625726141078838
1991,Moscow,5.62,9.18,3.8713636363636364,8.2663636363636364
1992,Moscow,5.36,8.84,3.8774897119341564,8.2687242798353909
1993,Moscow,4.15,8.87,3.8786065573770492,8.2711885245901639
1994,Moscow,4.13,9.04,3.8796326530612245,8.2743265306122449
1995,Moscow,5.88,9.35,3.8877642276422764,8.2786991869918699
1996,Moscow,4.55,9.04,3.8904453441295547,8.2817813765182186
1997,Moscow,4.56,9.20,3.8931451612903226,8.2854838709677419
1998,Moscow,4.47,9.52,3.8954618473895582,8.2904417670682731
1999,Moscow,5.94,9.29,3.9036400000000000,8.2944400000000000
2000,Moscow,5.96,9.20,3.9118326693227092,8.2980478087649402
2001,Moscow,5.32,9.41,3.9174206349206349,8.3024603174603175
2002,Moscow,5.63,9.57,3.9241897233201581,8.3074703557312253
2003,Moscow,4.99,9.53,3.9283858267716535,8.3122834645669291
2004,Moscow,5.32,9.32,3.9338431372549020,8.3162352941176471
2005,Moscow,5.54,9.70,3.9401171875000000,8.3216406250000000
2006,Moscow,4.91,9.53,3.9438910505836576,8.3263424124513619
2007,Moscow,6.43,9.73,3.9535271317829457,8.3317829457364341
2008,Moscow,6.76,9.43,3.9643629343629344,8.3360231660231660
2009,Moscow,5.69,9.51,3.9710000000000000,8.3405384615384615
2010,Moscow,5.91,9.70,3.9784291187739464,8.3457471264367816
2011,Moscow,6.01,9.52,3.9861832061068702,8.3502290076335878
2012,Moscow,5.20,9.51,3.9907984790874525,8.3546387832699620
2013,Moscow,6.80,9.61,4.0014393939393939,8.3593939393939394
1750,Munich,5.40,8.72,5.4000000000000000,8.7200000000000000
1751,Munich,5.54,7.98,5.4700000000000000,8.3500000000000000
1752,Munich,0.53,5.78,3.8233333333333333,7.4933333333333333
1753,Munich,4.61,8.39,4.0200000000000000,7.7175000000000000
1754,Munich,4.33,8.47,4.0820000000000000,7.8680000000000000
1755,Munich,4.05,8.36,4.0766666666666667,7.9500000000000000
1756,Munich,4.64,8.85,4.1571428571428571,8.0785714285714286
1757,Munich,4.30,9.02,4.1750000000000000,8.1962500000000000
1758,Munich,3.83,6.74,4.1366666666666667,8.0344444444444444
1759,Munich,4.89,7.99,4.2120000000000000,8.0300000000000000
1760,Munich,5.02,7.19,4.2854545454545455,7.9536363636363636
1761,Munich,4.94,8.77,4.3400000000000000,8.0216666666666667
1762,Munich,4.49,8.61,4.3515384615384615,8.0669230769230769
1763,Munich,4.25,7.50,4.3442857142857143,8.0264285714285714
1764,Munich,4.82,8.40,4.3760000000000000,8.0513333333333333
1765,Munich,4.52,8.25,4.3850000000000000,8.0637500000000000
1766,Munich,4.28,8.41,4.3788235294117647,8.0841176470588235
1767,Munich,3.85,8.22,4.3494444444444444,8.0916666666666667
1768,Munich,3.84,6.78,4.3226315789473684,8.0226315789473684
1769,Munich,4.43,7.69,4.3280000000000000,8.0060000000000000
1770,Munich,4.36,7.69,4.3295238095238095,7.9909523809523810
1771,Munich,4.19,7.85,4.3231818181818182,7.9845454545454545
1772,Munich,5.81,8.19,4.3878260869565217,7.9934782608695652
